,experiment_date,date_train,date_test,init_from,root_dir,model_name,size_byte,footprint,psnr,bpp,CR,mse,ssim,time,entropy,scheduler_name,scheduler,prune_techs,prune_rate,quant_techs,command_line,num_epochs,n_hf,n_hl,w,h,L1,L2,lr,size_byte_th,experiment_date_2,nbits,image_name
10,-,___2021.02.28-200714,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_1/quant_train/___2021.02.28-200714,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,41.203494,3.951904296875,-,0.0003033,0.9795966,0.0078745,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 2, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_SIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,32374.0,-,16.0,cameramen
11,-,___2021.02.28-201547,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_1/quant_train/___2021.02.28-201547,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,41.203494,3.951904296875,-,0.0003033,0.9795966,0.0076902,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 2, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_UNSIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,32374.0,-,16.0,cameramen
12,-,___2021.02.28-202414,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_1/quant_train/___2021.02.28-202414,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,33.2019472,3.951904296875,-,0.0019145,0.908836,0.0076714,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 5, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'SYMMETRIC', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,32374.0,-,16.0,cameramen
13,-,___2021.02.28-203240,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_1/quant_train/___2021.02.28-203240,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,33.2019472,3.951904296875,-,0.0019145,0.908836,0.0075948,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 5, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_SIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,32374.0,-,16.0,cameramen
14,-,___2021.02.28-204100,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_1/quant_train/___2021.02.28-204100,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,33.2019472,3.951904296875,-,0.0019145,0.908836,0.0076528,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 5, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_UNSIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,32374.0,-,16.0,cameramen
15,-,___2021.02.28-204926,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_1/quant_train/___2021.02.28-204926,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,30.4865219,3.951904296875,-,0.0035761,0.877798,0.0075426,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 10, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'SYMMETRIC', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,32374.0,-,16.0,cameramen
16,-,___2021.02.28-205742,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_1/quant_train/___2021.02.28-205742,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,30.4865219,3.951904296875,-,0.0035761,0.877798,0.007827,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 10, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_SIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,32374.0,-,16.0,cameramen
17,-,___2021.02.28-210559,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_1/quant_train/___2021.02.28-210559,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,30.4865219,3.951904296875,-,0.0035761,0.877798,0.0075951,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 10, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_UNSIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,32374.0,-,16.0,cameramen
18,-,___2021.02.28-211416,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_1/quant_train/___2021.02.28-211416,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,42.3410049,3.951904296875,-,0.0002334,0.9835101,0.0076492,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 2, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'SYMMETRIC', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,32374.0,-,16.0,cameramen
19,-,___2021.02.28-212251,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_1/quant_train/___2021.02.28-212251,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,42.3410049,3.951904296875,-,0.0002334,0.9835101,0.0083494,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 2, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_SIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,32374.0,-,16.0,cameramen
20,-,___2021.02.28-213118,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_1/quant_train/___2021.02.28-213118,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,42.3410049,3.951904296875,-,0.0002334,0.9835101,0.0076966,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 2, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_UNSIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,32374.0,-,16.0,cameramen
21,-,___2021.02.28-213950,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_1/quant_train/___2021.02.28-213950,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,35.2831714,3.951904296875,-,0.0011854,0.9423623,0.0077348,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 5, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'SYMMETRIC', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,32374.0,-,16.0,cameramen
22,-,___2021.02.28-214812,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_1/quant_train/___2021.02.28-214812,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,35.2831714,3.951904296875,-,0.0011854,0.9423623,0.0077314,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 5, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_SIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 16}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,32374.0,-,16.0,cameramen
